"DCAT","Dataset","Name_En","Name_Es","Name_Fr","Reference_year"
"05.3","12","Fisheries and aquaculture","Pesca y acuicultura","Pêches et aquaculture","2024"
"05.4","12","Data on trade of aquatic products are usually collected by national statistical authorities largely complying with the United Nations International Merchandise Trade Statistics (IMTS) Concepts and definitions (2010) which provides the global standard for compiling and reporting international trade in goods. It recommends that all goods which add to or subtract from the stock of material resources of a country, by entering (imports) or leaving (exports) its economic territory, be recorded in international merchandise trade statistics. In accordance with the internationally recommended practice, import statistics include aquatic species caught by foreign fishing craft, whether or not processed on board, landed in domestic ports. Similarly, export statistics include aquatic species caught by domestic fishing craft, whether or not processed on board, landed in foreign ports.

The IMTS also distinguishes between general trade and special trade systems, which differ mainly in the way warehoused and re-exported goods are recorded. More information can be found at: https://unstats.un.org/unsd/trade/eg-imts/IMTS%202010%20(English).pdf 

Information on the trade system applied by individual countries can be found in the UNSD publications notes: https://comtradeplus.un.org/PublicationNotes.","Los datos sobre el comercio de productos acuáticos suelen ser recopilados por las autoridades estadísticas nacionales, conforme a las normas de las Naciones Unidas definidas en el documento titulado Estadísticas internacionales de comercio de mercancías (IMTS) Conceptos y definiciones (2010) que proporciona el estándar global para compilar y reportar el comercio internacional de bienes. Recomienda que todos los bienes que aumentan o disminuyen el stock de recursos materiales de un país, al entrar (importaciones) o salir (exportaciones) de su territorio económico, sean registrados en las estadísticas del comercio internacional de mercancías. De acuerdo con la práctica internacionalmente recomendada, las estadísticas de importación incluyen especies acuáticas capturadas por embarcaciones pesqueras extranjeras, ya sea procesadas o no a bordo, desembarcadas en puertos nacionales. De manera similar, las estadísticas de exportación incluyen especies acuáticas capturadas por embarcaciones nacionales, ya sea procesadas o no a bordo, desembarcadas en puertos extranjeros.

El IMTS también distingue entre los sistemas de comercio general y comercio especial, que difieren principalmente en la forma en que se registran las mercancías almacenadas y las reexportaciones. Más información puede encontrarse en: https://unstats.un.org/unsd/trade/imts/eg-imts/IMTS%202010%20(Spanish).pdf

La información sobre el sistema de comercio aplicado por cada país está disponible en las notas de publicaciones de la UNSD: https://comtradeplus.un.org/PublicationNotes.","Les données sur le commerce des produits aquatiques sont généralement collectées par les autorités statistiques nationales, conformément aux normes des Nations Unies définies dans le document intitulé Statistiques du commerce international de marchandises (IMTS) Concepts et définitions (2010) qui fournit la norme mondiale pour la compilation et la publication des statistiques du commerce international des biens. Il est recommandé que tous les biens qui augmentent ou diminuent le stock des ressources matérielles d’un pays, en entrant (importations) ou en sortant (exportations) de son territoire économique, soient enregistrés dans les statistiques du commerce international de marchandises. Conformément à la pratique internationalement recommandée, les statistiques d’importation incluent les espèces aquatiques pêchées par des navires étrangers, qu’elles soient ou non transformées à bord, débarquées dans les ports nationaux. De même, les statistiques d’exportation incluent les espèces aquatiques pêchées par des navires nationaux, qu’elles soient ou non transformées à bord, débarquées dans des ports étrangers.

L’IMTS distingue également entre les systèmes de commerce général et de commerce spécial, qui diffèrent principalement par la manière dont sont enregistrées les marchandises entreposées et les réexportations. Plus d’informations sont disponibles à l’adresse suivante : https://unstats.un.org/unsd/trade/eg-imts/IMTS%202010%20(French).pdf

Des informations sur le système commercial appliqué par chaque pays peuvent être consultées dans les notes de publication de l’UNSD : https://comtradeplus.un.org/PublicationNotes.","2023"
"05.5","12","The list of countries and the geographical classification are primarily based on the UN ""Standard Country or Area Codes for Statistical use"" (https://unstats.un.org/unsd/methodology/m49/).

The term “country"" or ""country or area” as used in the dataset also covers territories, cities and land areas, as well as provinces, districts, enclaves and other parts of territories or combinations of countries or areas such as economic or customs unions. Country or area names and designations are subject to nationally announced changes. Name changes announced recently may not have been incorporated in this dataset release but will be reflected in future ones. The designations employed and the presentation of material in this dataset do not imply the expression of any opinion whatsoever on the part of FAO concerning the legal or development status of any country, territory, city or area or of its authorities, or concerning the delimitation of its frontiers or boundaries.","La lista de países y la clasificación geográfica se basan principalmente en el documento de la ONU «Códigos estándar de países o áreas para uso estadístico» (https://unstats.un.org/unsd/methodology/m49/).

El término «país» o «país o área» utilizado en el conjunto de datos también cubre territorios, ciudades y áreas terrestres, así como provincias, distritos, enclaves y otras partes de territorios o combinaciones de países o áreas tales como uniones económicas o aduaneras. Los nombres y designaciones de países o áreas están sujetos a cambios anunciados a nivel nacional. Los cambios recientes de nombre pueden no haberse incorporado en esta versión del conjunto de datos, pero se reflejarán en las futuras versiones. Las designaciones empleadas y la presentación del material en este conjunto de datos no implican en modo alguno la expresión de ninguna opinión por parte de la FAO respecto al estatus jurídico o de desarrollo de cualquier país, territorio, ciudad o área, ni de sus autoridades, ni respecto a la delimitación de sus fronteras.","La liste des pays et la classification géographique sont principalement basées sur la norme des Nations Unies « Codes standard des pays ou zones géographiques pour usage statistique » (https://unstats.un.org/unsd/methodology/m49/).

Le terme « pays » ou « pays ou zone » utilisé dans cet ensemble de données couvre également les territoires, villes et zones terrestres, ainsi que les provinces, districts, enclaves et autres parties de territoires ou des combinaisons de pays ou zones telles que les unions économiques ou douanières. Les noms et désignations des pays ou zones sont susceptibles d’évolutions annoncées au niveau national. Les changements récents de noms peuvent ne pas avoir été intégrés dans cette version du jeu de données, mais seront reflétés dans les versions futures. Les désignations employées et la présentation du contenu de ce jeu de données n’impliquent en aucun cas l’expression d’une quelconque opinion de la part de la FAO concernant le statut juridique ou de développement d’un pays, territoire, ville ou zone, ou de ses autorités, ni concernant la délimitation de ses frontières.","2023"
"05.6","12","Data aggregated for all partners is available from 1976 to 2023, while data disaggregated by partner is available from 2019 to 2023.","Los datos agregados para todos los socios están disponibles desde 1976 hasta 2023, mientras que los datos desagregados por socio están disponibles desde 2019 hasta 2023.","Les données agrégées pour l'ensemble des partenaires sont disponibles de 1976 à 2023, tandis que les données désagrégées par partenaire sont disponibles de 2019 à 2023.","2023"
"05.7","12","Not applicable","No aplicable","Non applicable","2024"
"06","12","Import, export and re-export quantities are expressed in metric tonnes (1000 kilograms) and refer to the net product weight, that is, the weight of the goods excluding any container and any liquid added for preservation or flavour.

Import, export, and re-export values are expressed in thousand US dollars. Export and re-export values are generally reported on a FOB (free on board) basis, meaning the value of the goods plus the value of the services performed to deliver the goods to the border of the exporting country. Import values are generally reported on a CIF (Cost Insurance and Freight) basis, which includes the value of the goods, plus the value of the services performed to deliver goods to the border of the exporting country, plus the value of the services performed to deliver the goods from the border of the exporting country to the border of the importing country. However, it should be noted that some countries or areas apply different valuation practices and may deviate from this standard approach. Detailed information on the valuation implemented by countries is available at the UNSD publication notes: https://comtradeplus.un.org/PublicationNotes.","Las cantidades de importación, exportación y reexportación se expresan en toneladas métricas (1000 kilogramos) y se refieren al peso neto del producto, es decir, el peso de las mercancías excluyendo cualquier envase o líquido añadido para su conservación o sabor.

Los valores de importación, exportación, y reexportación se expresan en miles de dólares estadounidenses. Los valores de exportación y reexportación se informan generalmente sobre una base FOB (Libre a Bordo), lo que significa el valor de las mercancías más el valor de los servicios realizados para entregar las mercancías hasta la frontera del país exportador. Los valores de importación se informan generalmente sobre una base CIF (Costo, Seguro y Flete), que incluye el valor de las mercancías, más el valor de los servicios realizados para llevar las mercancías hasta la frontera del país exportador, más el valor de los servicios realizados para transportar las mercancías desde la frontera del país exportador hasta la frontera del país importador. Sin embargo, debe tenerse en cuenta que algunos países o áreas aplican prácticas de valoración diferentes y pueden desviarse de este enfoque estándar. Información detallada sobre el tipo de valoración aplicado por los países está disponible en las notas de publicación de la UNSD: https://comtradeplus.un.org/PublicationNotes.","Les quantités importées, exportées et réexportées sont exprimées en tonnes métriques (1000 kilogrammes) et correspondent au poids net du produit, c’est-à-dire le poids des marchandises hors poids de tout contenant et tout liquide ajouté pour la conservation ou l’aromatisation.

Les valeurs d'importations, exportations, et réexportations sont exprimées en milliers de dollars américains. Les valeurs des exportations et réexportations sont généralement déclarées sur la base FAB (franco à bord), ce qui correspond à la valeur des marchandises augmentée de celle des services nécessaires pour les acheminer jusqu’à la frontière du pays exportateur. Les valeurs des importations sont généralement déclarées sur la base CAF (coût, assurance et fret), ce qui inclut la valeur des marchandises, celle des services pour les acheminer jusqu’à la frontière du pays exportateur, ainsi que celle des services nécessaires pour les transporter de cette frontière à celle du pays importateur. Toutefois, il convient de noter que certains pays ou territoires appliquent des pratiques d’évaluation différentes et peuvent s’écarter de cette approche standard. Des informations détaillées sur les méthodes d’évaluation utilisées par les pays sont disponibles dans les notes de publication de l’UNSD : https://comtradeplus.un.org/PublicationNotes.","2024"
"07","12","The annual period used is the calendar year (1 January - 31 December) except for the following countries which report data on a split-year basis as indicated:
AUSTRALIA - Year ending 30 June (up to 2002; from 1998 only imports), ESWATINI - Year beginning April (from 2002 to 2007), GAMBIA - Year ending 30 June (from 2002 to 2013), MICRONESIA - Year ending 30 September (up to 2001), NEW ZEALAND - Year ending 30 June (only 2002). 

Split-year data are shown under the calendar years in which the split-years end.","El período anual utilizado es el año calendario (1 de enero - 31 de diciembre), excepto para los países enumerados a continuación que reportan datos en base a un año partido:
AUSTRALIA - Año que termina el 30 de junio (hasta 2002; desde 1998 solo importaciones), ESWATINI - Año que comienza en abril (de 2002 a 2007), GAMBIA - Año que termina el 30 de junio (de 2002 a 2013), MICRONESIA - Año que termina el 30 de septiembre (hasta 2001), NUEVA ZELANDA - Año que termina el 30 de junio (solo 2002).

Los datos de los años partidos se muestran bajo los años calendario en los que terminan esos años partidos.","La période annuelle utilisée est l’année civile (du 1er janvier au 31 décembre), sauf pour les pays suivants listés ci-dessous qui déclarent leurs données sur une base d’année fractionnée:
AUSTRALIE – année se terminant le 30 juin (jusqu’en 2002 ; à partir de 1998, uniquement les importations), ESWATINI – année débutant en avril (de 2002 à 2007), GAMBIE – année se terminant le 30 juin (de 2002 à 2013), MICRONÉSIE – année se terminant le 30 septembre (jusqu’en 2001), NOUVELLE-ZÉLANDE – année se terminant le 30 juin (uniquement 2002).

Les données des années fractionnées sont présentées sous les années civiles correspondant à la fin de ces années fractionnées.","2024"
"08.1","12","Article I of the FAO Constitution requires the Organization to collect, analyze, interpret and disseminate information relating to nutrition, food and agriculture (FAO, 1945) [https://www.fao.org/3/x5584e/x5584e0i.htm].","El Artículo I de la Constitución de la FAO establece que la Organización debe recopilar, analizar, interpretar y difundir información relacionada con la nutrición, la alimentación y la agricultura (FAO, 1945) [https://www.fao.org/3/x5584e/x5584e0i.htm].","L'article I de la Constitution de la FAO prévoit que l'Organisation collecte, analyse, interprète et diffuse des informations relatives à la nutrition, à l'alimentation et à l'agriculture (FAO, 1945) [https://www.fao.org/3/x5584e/x5584e0i.htm].","2024"
"08.2","12","Countries and territories have primary responsibility for trade data collection. FAO sources trade data from UNSD, Eurostat, and other national authorities as needed. A Memorandum of Understanding (MoU) with the UNSD covers the implementation of the IMTS framework and a data exchange. In addition, a mutual agreement with Eurostat includes data sharing.","Los países y territorios tienen la responsabilidad principal de la recopilación de datos de comercio. La FAO obtiene los datos comerciales de la UNSD, Eurostat y otras autoridades nacionales según sea necesario. Un Memorando de Entendimiento (MoU) con la UNSD cubre la implementación del marco IMTS y el intercambio de datos. Además, un acuerdo mutuo con Eurostat incluye el intercambio de datos.","Les pays et territoires ont la responsabilité principale de la collecte des données de commerce. La FAO obtient les données de commerce auprès de l’UNSD, d’Eurostat et d’autres autorités nationales selon les besoins. Un protocole d’accord (MoU) avec l’UNSD couvre la mise en œuvre du cadre IMTS ainsi que l’échange de données. De plus, un accord mutuel avec Eurostat inclut le partage des données.","2024"
"09.1","12","FAO data and statistics are produced in accordance with FAO Policy on Data Protection and the implementation modalities of FAO SDQAF Principle 4 on Data protection and Statistical Confidentiality.","Los datos y estadísticas de la FAO se producen de acuerdo con la Política de Protección de Datos de la FAO y las modalidades de implementación del Principio 4 del SDQAF de la FAO sobre la protección de datos y confidencialidad estadística.","Les données et statistiques de la FAO sont produites conformément à la Politique de protection des données de la FAO et aux modalités de mise en œuvre du Principe 4 du SDQAF de la FAO concernant la protection des données et la confidentialité statistique.","2024"
"09.2","12","Data is disseminated according to the confidentiality recommendations formulated by the IMTS compiler manual. If any, confidential data are not disseminated by FAO as such.","Los datos se divulgan de acuerdo con las recomendaciones de confidencialidad formuladas en el manual del compilador del IMTS. En caso de existir, los datos confidenciales no son divulgados por la FAO tal cual.","Les données sont diffusées conformément aux recommandations de confidentialité formulées par le manuel du compilateur de l’IMTS. Le cas échéant, les données confidentielles ne sont pas diffusées telles quelles par la FAO.","2024"
"09.3","12","Not applicable","No aplicable","Non applicable","2024"
"10.1","12","FAO FishStat data releases follow a release calendar available publicly at the main FAO FishStat page at https://www.fao.org/fishery/en/fishstat.
Global aquatic trade data for the most recent available year are disseminated annually in July.","La publicación de datos FishStat de la FAO sigue un calendario de difusión disponible públicamente en la página principal de FishStat de la FAO en https://www.fao.org/fishery/en/fishstat. Los datos del comercio mundial de productos acuáticos para el año más reciente disponible se publican anualmente en julio.","La publication des données FishStat de la FAO suit un calendrier de diffusion accessible publiquement, disponible sur la page principale FishStat de la FAO à l’adresse https://www.fao.org/fishery/en/fishstat. Les données sur le commerce mondial de produits aquatiques pour l’année la plus récente disponible sont diffusées chaque année en juillet.","2024"
"10.2","12","https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf","https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf","https://www.fao.org/fishery/services/storage/fs/fishery/documents/fishstat/FishStatReleaseCalendar.pdf","2024"
"10.3","12","This data domain is disseminated according to FAO's Open Data Licensing for Statistical Databases Policy, under the [Creative Commons Attribution 4.0 International license (CC-BY 4.0)](https://creativecommons.org/licenses/by/4.0/) and are subject to [FAO Statistical Database Terms of Use](https://www.fao.org/contact-us/terms/db-terms-of-use/en/).

FAO declines all responsibility for errors or deficiencies in the database or software or in the documentation accompanying it, for program maintenance and upgrading as well as for any damage that may arise from them. FAO also declines any responsibility for updating the data and assumes no responsibility for errors and omissions in the data provided. Users are, however, kindly asked to report any errors or deficiencies in this product to FAO.","Este conjunto de datos se publica de acuerdo con la Política de Licencias de Datos Abiertos para Bases de Datos Estadísticas de la FAO, bajo la licencia Creative Commons Atribución 4.0 Internacional (CC-BY 4.0; https://creativecommons.org/licenses/by/4.0/) y está sujeto a los Términos de uso de bases de datos estadísticas de la FAO (https://www.fao.org/contact-us/terms/db-terms-of-use/es/).

La FAO declina toda responsabilidad respecto a los errores o deficiencias en la base de datos o los programas, o en la documentación que acompaña a estos, el mantenimiento y el mejoramiento del programa, así como respecto de cualquier daño que pueda derivarse de ellos. Asimismo, la FAO no se considerará responsable de la actualización de los datos y no asume ningún tipo de responsabilidad respecto a los errores u omisiones en los datos proporcionados. No obstante, se ruega a los usuarios que informen de los errores o deficiencias que hallen en este producto de la FAO.","Ce jeu de données est diffusé conformément à la politique de la FAO sur la licence ouverte pour les bases de données statistiques, sous la licence Creative Commons Attribution 4.0 Internationale (CC-BY 4.0 ; https://creativecommons.org/licenses/by/4.0/) et est soumis aux Conditions d’utilisation des bases de données statistiques de la FAO (https://www.fao.org/contact-us/terms/db-terms-of-use/fr/).

La FAO décline toute responsabilité pour les erreurs ou défauts dans les bases de données, les logiciels ou dans la documentation correspondante, pour l'entretien et l'évolution des programmes, ainsi que pour les dommages pouvant en résulter. La FAO décline également toute responsabilité quant à la mise à jour, les erreurs et omissions concernant les données. Les usagers sont cependant invités à signaler à la FAO d'éventuels défauts ou erreurs de ces programmes.","2024"
"10.4","12","https://creativecommons.org/licenses/by/4.0/","https://creativecommons.org/licenses/by/4.0/","https://creativecommons.org/licenses/by/4.0/","2024"
"11","12","Yearly","Anual","Annuel","2024"
"12.1","12","Not applicable","No aplicable","Non applicable","2024"
"12.2","12","[FAO Fishery and Aquaculture Statistical Yearbook](https://www.fao.org/cwp-on-fishery-statistics/handbook/tools-and-resources/list-of-fao-yearbooks-of-fishery-statistics/en/)","[FAO Anuario - Estadísticas de pesca y acuicultura](https://www.fao.org/cwp-on-fishery-statistics/handbook/tools-and-resources/list-of-fao-yearbooks-of-fishery-statistics/en/)","[FAO Annuaire - Statistiques des pêches et de l'aquaculture](https://www.fao.org/cwp-on-fishery-statistics/handbook/tools-and-resources/list-of-fao-yearbooks-of-fishery-statistics/en/)","2024"
"12.3","12","https://www.fao.org/fishery/en/collection/global_commodity_prod","https://www.fao.org/fishery/es/collection/global_commodity_prod","https://www.fao.org/fishery/fr/collection/global_commodity_prod","2024"
"12.4","12","Not applicable","No aplicable","Non applicable","2024"
"12.5","12","This dataset can be consulted through different tools and formats accessible at https://www.fao.org/fishery/en/collection/global_commodity_prod","Este conjunto de datos se puede consultar a través de diferentes herramientas y formatos accesibles en https://www.fao.org/fishery/es/collection/global_commodity_prod","Ce jeu de données peut être consulté via différents outils et formats accessibles à l’adresse suivante: https://www.fao.org/fishery/fr/collection/global_commodity_prod","2024"
"12.6","12","Information on the methodology followed is available in the Annex 2 “Methodological notes and glossary” of the FAO Yearbook Fishery and Aquaculture Statistics https://www.fao.org/fishery/en/publications?page=1&f=series%3D%22FAO%20Yearbook%20of%20Fishery%20and%20Aquaculture%20Statistics%22#search","La información sobre la metodología seguida está disponible en el Anexo 2 del Anuario FAO de Estadísticas de Pesca y Acuicultura https://www.fao.org/fishery/en/publications?page=1&f=series%3D%22FAO%20Yearbook%20of%20Fishery%20and%20Aquaculture%20Statistics%22#search","Les informations sur la méthodologie mise en oeuvre sont disponibles dans l’Annexe 2 de l’Annuaire FAO des statistiques sur la pêche et l’aquaculture https://www.fao.org/fishery/en/publications?page=1&f=series%3D%22FAO%20Yearbook%20of%20Fishery%20and%20Aquaculture%20Statistics%22#search","2024"
"13.1","12","The main users are FAO analysts, other international organizations, ministries and government agencies, agro-industry, trade and professional associations, research institutes and universities, journalists and the general public. According to the 2023 FishStat database user consultation, researchers are the largest user group, accounting for almost 32 percent of the total respondents, followed by students and educators, which accounted for around 25 percent of the overall respondents, while users from private companies represent a share of 15 percent. The objectives of these users vary, but aquatic trade statistics are especially useful for market monitoring, and policy-making in the sector. FAO is not aware of unmet needs. Users are encouraged to contact the dataset owner for resolving more specific queries that are not addressed elsewhere in these metadata.","Los principales usuarios son los analistas de la FAO, otras organizaciones internacionales, ministerios y agencias gubernamentales, la agroindustria, asociaciones comerciales y profesionales, institutos de investigación y universidades, periodistas y el público en general. Según la consulta a usuarios de la base de datos FishStat 2023, los investigadores constituyen el grupo de usuarios más grande, representando casi el 32 % del total de los encuestados, seguidos por estudiantes y educadores, que representaron alrededor del 25 % de los encuestados, mientras que los usuarios de empresas privadas representan una participación del 15 %. Los objetivos de estos usuarios varían, pero las estadísticas de comercio son especialmente útiles para el monitoreo de los mercados, y la elaboración de políticas en el sector. La FAO no tiene conocimiento de necesidades no satisfechas. Se recomienda a los usuarios a contactar el responsable del conjunto de datos para resolver consultas más específicas que no estén abordadas en estos metadatos.","Les principaux utilisateurs sont les analystes de la FAO, d’autres organisations internationales, les ministères et agences gouvernementales, l’agro-industrie, les associations commerciales et professionnelles, les instituts de recherche et les universités, les journalistes ainsi que le grand public. Selon la consultation des utilisateurs de la base de données FishStat 2023, les chercheurs constituent le groupe d’utilisateurs le plus important, représentant près de 32 % du total des répondants, suivis par les étudiants et enseignants, qui représentent environ 25 % des répondants, tandis que les utilisateurs issus d’entreprises privées représentent une part de 15 %. Les objectifs de ces utilisateurs varient, mais les statistiques de commerce sont particulièrement utiles pour le suivi des marchés, et l’élaboration des politiques dans le secteur. La FAO n’a pas connaissance de besoins non satisfaits. Les utilisateurs sont encouragés à contacter le responsable de cet ensemble de données pour toute question spécifique non traitée ailleurs dans ces métadonnées.","2024"
"13.2","12","The latest quality review is the FishStat database user consultation which took place during July-December 2023. About 93 percent of returning users agreed that the FishStat database was adequate for their purpose. As for compliance of the data with the FAO SDQAF quality dimensions, the overall percentage of satisfied responses was about 81 percent, while the percentage of fully satisfied users simultaneously across all the 5 quality dimensions was 53 percent. The percentage of fully satisfied users is defined as the share of respondents who selected “agree” or “strongly agree” simultaneously across all the different 5 SDQAF dimensions.","La última evaluación de calidad corresponde a la consulta a los usuarios de la base de datos FishStat que tuvo lugar entre julio y diciembre de 2023. Alrededor del 93 % de los usuarios habituales consideraron que la base de datos FishStat era adecuada para sus fines. En cuanto al cumplimiento de los datos con las dimensiones de calidad del SDQAF de la FAO, el porcentaje global de respuestas satisfechas fue de aproximadamente un 81 %, mientras que el porcentaje de usuarios completamente satisfechos simultáneamente en las 5 dimensiones de calidad fue del 53 %. El porcentaje de usuarios completamente satisfechos se define como la proporción de encuestados que seleccionaron “de acuerdo” o “totalmente de acuerdo” simultáneamente en las 5 diferentes dimensiones del SDQAF.","La dernière évaluation qualité correspond à la consultation des utilisateurs de la base de données FishStat qui s’est déroulée entre juillet et décembre 2023. Environ 93 % des utilisateurs réguliers ont jugé que la base de données FishStat répondait à leurs besoins. Concernant la conformité des données aux dimensions de qualité du SDQAF de la FAO, le pourcentage global de réponses satisfaites était d’environ 81 %, tandis que la part des utilisateurs entièrement satisfaits simultanément sur l’ensemble des 5 dimensions de qualité était de 53 %. Le pourcentage d’utilisateurs entièrement satisfaits est défini comme la proportion de répondants ayant sélectionné « d’accord » ou « tout à fait d’accord » simultanément pour les 5 dimensions différentes du SDQAF.","2024"
"13.3","12","The availability of official data reported by countries varies widely. Whenever national offices fail to report their aquatic trade data, FAO imputes it in order to create a comprehensive global dataset. These estimates enable meaningful aggregates at the global, regional and national levels. In 2023, 73 percent of all countries included in FAO Global aquatic trade dataset had reported their trade data, while the remaining 27 percent were non-reporting countries. The aquatic trade data of non-reporting countries get estimated by FAO mainly using trade partner information (i.e. mirror data), resulting in a comprehensive country coverage.","La disponibilidad de datos oficiales reportados por los países varía considerablemente. Cuando los datos sobre el comercio de productos acuáticos de un país no están disponibles, la FAO los imputa para crear un conjunto de datos global. Estas estimaciones permiten obtener agregados significativos a nivel mundial, regional y nacional. En 2023, el 73 por ceinto de todos los países incluidos en el conjunto de datos sobre el comercio acuático de la FAO habían reportado sus datos de comercio, mientras que el 27 por ciento restante correspondía a países que no reportaron. Los datos de comercio de los países no declarantes son estimados principalmente por la FAO utilizando la información de los socios comerciales (es decir, datos espejo), lo que da lugar a una cobertura integral de los países.","La disponibilité des données officielles déclarées par les pays varie considérablement. Lorsque les données sur le commerce des produits aquatiques d’un pays ne sont pas disponibles, la FAO les estime afin de créer un ensemble de données complet. Ces estimations permettent d’obtenir des agrégats pertinents aux niveaux mondial, régional et national. En 2023, 73 pour cent de l’ensemble des pays inclus dans le jeu de données sur le commerce des produits aquatiques de la FAO avaient déclaré leurs données de commerce, tandis que les 27 pour cent restants étaient des pays non déclarants. Les données de commerce des pays non déclarants sont principalement estimées par la FAO à partir des informations fournies par les partenaires commerciaux (c’est-à-dire les données miroir), ce qui permet une couverture complète des pays.","2024"
"14.1","12","The share of imputed data, including through mirroring, was about 2.3 percent of the total value of imports of aquatic products in 2023. Quality of the data varies according to the country, in particular in reference to the granularity of the detail by aquatic product.","La proporción de datos imputados, incluyendo a través del método espejo, fue de aproximadamente el 2,3 % del valor total de las importaciones de productos acuáticos en 2023. La calidad de los datos varía según el país, en particular en referencia al nivel de detalle por producto acuático.","La part des données imputées, y compris les données imputées par miroir, représentait environ 2,3% de la valeur totale des importations de produits aquatiques en 2023. La qualité des données varie selon les pays, en particulier en ce qui concerne le niveau de détail par produit aquatique.","2024"
"14.2","12","Not applicable","No aplicable","Non applicable","2024"
"14.3","12","Imputation rate (including mirror data): 2.3 percent in 2023.","Tasa de imputación (incluyendo datos espejo): 2,3 % en 2023.","Taux d’imputation (y compris les données miroir) : 2,3 % en 2023.","2023"
"14.4","12","If a country did not initially report its trade data and FAO had to impute it, those estimates are replaced with the country’s official data in the next data release. If a country that initially reported its trade data later issues significant revisions, the revised data are used to replace the previously published figures.","Si un país no reportó inicialmente sus datos de comercio y la FAO tuvo que imputarlos, esas estimaciones se reemplazan con los datos oficiales del país en la próxima publicación de datos. Si un país que inicialmente reportó sus datos comerciales emite revisiones significativas posteriormente, los datos revisados se utilizan para reemplazar las cifras publicadas anteriormente.","Si un pays n’a pas initialement communiqué ses données et que la FAO a dû les imputer, ces estimations sont remplacées par les données officielles du pays lors de la prochaine diffusion des données. Si un pays ayant initialement communiqué ses données publie par la suite des révisions significatives, les données révisées sont utilisées pour remplacer les chiffres publiés précédemment.","2023"
"14.5","12","Countries revise their official statistics regularly for past periods. FAO imputation may also be revised on the basis of more accurate information. When such revisions occur, historical data are revised accordingly. Therefore, users are advised to refrain from comparing data published in previous releases with the latest release.","Los países revisan regularmente sus estadísticas oficiales para períodos anteriores. Las imputaciones de la FAO también pueden ser revisadas con base en información más precisa. Cuando ocurren dichas revisiones, los datos históricos se actualizan en consecuencia. Por lo tanto, se recomienda a los usuarios no comparar los datos publicados en versiones anteriores con los de la última publicación.","Les pays révisent régulièrement leurs données pour des périodes passées. Les imputations de la FAO peuvent également être révisées sur la base d’informations plus précises. Lorsque de telles révisions ont lieu, les données historiques sont mises à jour en conséquence. Par conséquent, il est conseillé aux utilisateurs de ne pas comparer les données publiées dans les éditions précédentes avec celles de la dernière publication.","2023"
"15.1","12","Data are normally disseminated within 18 months after the reference year.","Los datos normalmente se publican dentro de los 18 meses posteriores al año de referencia.","Les données sont normalement diffusées dans les 18 mois suivant l’année de référence.","2024"
"15.2","12","The release is according to the schedule of the calendar.","La publicación se realiza según el calendario establecido.","La publication se fait selon le calendrier prévu.","2024"
"16.1","12","In general, data are broadly comparable across geographical areas, countries, and regions. However, differences in national data collection methods, and coverage may affect the degree of comparability, except for regions where countries are bound by regulations mandating harmonized methods, such as European Union countries. Discrepancies between total exports and total imports of a given product may be due to several factors, including the time lapse between the dispatch of goods from the exporting country and their arrival in the importing country; the use of a different classification of the same product by different countries; or variations in trade systems, with some countries reporting under the general trade system and others under the special trade system.","En general, los datos son ampliamente comparables entre áreas geográficas, países y regiones. Sin embargo, las diferencias en los métodos nacionales de recopilación de datos y en la cobertura pueden afectar el grado de comparabilidad, excepto en regiones donde los países están sujetos a regulaciones que exigen métodos armonizados, como es el caso de los países de la Unión Europea. Las discrepancias entre las exportaciones totales y las importaciones totales de un mismo producto pueden deberse a varios factores, incluidos el lapso de tiempo entre el despacho de las mercancías desde el país exportador y su llegada al país importador; el uso de diferentes clasificaciones para un mismo producto por distintos países; o variaciones en los sistemas comerciales, donde algunos países reportan bajo el sistema de comercio general y otros bajo el sistema de comercio especial.","En général, les données sont globalement comparables entre les zones géographiques, pays et régions. Cependant, les différences dans les méthodes nationales de collecte des données et la couverture peuvent affecter le degré de comparabilité, sauf dans les régions où les pays sont soumis à des réglementations imposant des méthodes harmonisées, comme c’est le cas dans les pays de l’Union Européenne. Les écarts entre les exportations totales et les importations totales d’un même produit peuvent s’expliquer par plusieurs facteurs, notamment le délai entre l’expédition des marchandises depuis le pays exportateur et leur arrivée dans le pays importateur ; l’utilisation par différents pays de classifications différentes pour un même produit ; ou les variations dans les systèmes commerciaux, certains pays rapportant selon le système de commerce général, d’autres selon le système de commerce spécial.","2024"
