"ISSCAAP"	"TAXOCODE"	"3A_CODE"	"Scientific_name"	"English_name"	"French_name"	"Spanish_name"	"Author"	"Family"	"Order"	"Stats_data"
"13"	"1701436103"	"FPP"	"Sander lucioperca"	"Pike-perch"	"Sandre"	"Lucioperca"	"(Linnaeus 1758)"	"Percidae"	"PERCOIDEI"	1
"13"	"1701436104"	"SZC"	"Sander canadensis"	"Sauger"	"Sandre canadien"	"Lucioperca canadiense"	"(Griffith & Smith 1834)"	"Percidae"	"PERCOIDEI"	1
"13"	"17014361XX"	"STP"	"Sander spp"	"Walleyes nei"	"Sandres nca"	"Luciopercas nep"		"Percidae"	"PERCOIDEI"	0
"33"	"1701500101"	"SIV"	"Sillaginodes punctata"	"Spotted sillago"	"Pêche-madame moucheté"	"Silago manchado"	"(Cuvier 1829)"	"Sillaginidae"	"PERCOIDEI"	0
"33"	"1701500201"	"SIJ"	"Sillaginopsis panijus"	"Flathead sillago"	"Pêche-madame camus"	"Silago chato"	"(Hamilton 1822)"	"Sillaginidae"	"PERCOIDEI"	0
"33"	"1701523301"	"ILM"	"Sillago maculata"	"Trumpeter sillago"	"Pêche-madame trompette"	"Silago trompetero"	"Quoy & Gaimard 1824"	"Sillaginidae"	"PERCOIDEI"	0
"33"	"1701523304"	"ILS"	"Sillago sihama"	"Silver sillago"	"Pêche-madame argenté"	"Silago plateado"	"(Forsskål 1775)"	"Sillaginidae"	"PERCOIDEI"	1
"33"	"1701523305"	"SLK"	"Sillago ciliata"	"Sand sillago"	"Pêche-madame sable"	"Silago de arena"	"Cuvier 1829"	"Sillaginidae"	"PERCOIDEI"	0
"33"	"1701523306"	"ILQ"	"Sillago flindersi"	"Flinders' sillago"	"Pêche-madame peren"	"Silago de Flinders"	"McKay 1985"	"Sillaginidae"	"PERCOIDEI"	0
"33"	"1701523307"	"IIS"	"Sillago arabica"	"Arabian sillago"	"Pêche-madame arabe"	"Silago arabe"	"McKay & McCarthy 1989"	"Sillaginidae"	"PERCOIDEI"	0
"33"	"1701523308"	"IIT"	"Sillago attenuata"	"Slender sillago"	"Pêche-madame élégant"	"Silago magro"	"McKay 1985"	"Sillaginidae"	"PERCOIDEI"	0
"33"	"1701523309"	"IIU"	"Sillago chondropus"	"Clubfoot sillago"	"Pêche-madame diablotin"	"Silago pateta"	"Bleeker 1849"	"Sillaginidae"	"PERCOIDEI"	0
"33"	"17015233XX"	"ILX"	"Sillago spp"					"Sillaginidae"	"PERCOIDEI"	0
"33"	"17015XXXXX"	"WHS"	"Sillaginidae"	"Sillago-whitings"	"Sillaginidés"	"Sillagínidos"		"Sillaginidae"	"PERCOIDEI"	1
"34"	"1701600101"	"ULA"	"Caulolatilus affinis"	"Bighead tilefish"			"Gill 1865"	"Branchiostegidae"	"PERCOIDEI"	0
"34"	"1701600102"	"ULM"	"Caulolatilus microps"	"Grey tilefish"	"Tile gris"	"Blanquillo lucio"	"Goode & Bean 1878"	"Branchiostegidae"	"PERCOIDEI"	1
"34"	"1701600103"	"ULP"	"Caulolatilus princeps"	"Ocean whitefish"	"Tile fin"	"Blanquillo fino"	"(Jenyns 1840)"	"Branchiostegidae"	"PERCOIDEI"	1
"34"	"1701600104"	"CKZ"	"Caulolatilus chrysops"	"Atlantic goldeneye tilefish"	"Tile oeil doré"	"Blanquillo ojo amarillo"	"(Valenciennes 1833)"	"Branchiostegidae"	"PERCOIDEI"	1
"34"	"1701616801"	"TIH"	"Branchiostegus japonicus"	"Horsehead tilefish"			"(Houttuyn 1782)"	"Branchiostegidae"	"PERCOIDEI"	0
"34"	"1701616802"	"TIZ"	"Branchiostegus wardi"	"Ward's tilefish"			"Whitley 1932"	"Branchiostegidae"	"PERCOIDEI"	0
"34"	"1701616803"	"UAE"	"Branchiostegus semifasciatus"	"Zebra tilefish"	"Tile zebre"	"Blanquillo cebra"	"(Norman 1931)"	"Branchiostegidae"	"PERCOIDEI"	0
"34"	"1701616804"	"UGY"	"Branchiostegus doliatus"	"Ribbed tilefish"			"(Cuvier 1830)"	"Branchiostegidae"	"PERCOIDEI"	0
"34"	"1701640001"	"FGV"	"Lopholatilus villarii"				"Miranda-Ribeiro 1915"	"Branchiostegidae"	"PERCOIDEI"	0
"34"	"1701640002"	"TIL"	"Lopholatilus chamaeleonticeps"	"Great Northern tilefish"	"Tile chameau"	"Blanquillo camello"	"Goode & Bean 1879"	"Branchiostegidae"	"PERCOIDEI"	1
"34"	"17016XXXXX"	"TIS"	"Branchiostegidae"	"Tilefishes nei"	"Tiles nca"	"Blanquillos, paletas nep"		"Branchiostegidae"	"PERCOIDEI"	1
"33"	"1701700101"	"HLY"	"Hoplolatilus chlupatyi"	"Chameleon sand tilefish"			"Klausewitz, McCosker, Randall & Zetzsche 1978"	"Malacanthidae"	"PERCOIDEI"	0
"33"	"1701700102"	"HPK"	"Hoplolatilus starcki"	"Stark's tilefish"			"Randall & Dooley 1974"	"Malacanthidae"	"PERCOIDEI"	0
"33"	"1701735701"	"MBV"	"Malacanthus brevirostris"	"Quakerfish"			"Guichenot 1848"	"Malacanthidae"	"PERCOIDEI"	0
"33"	"1701735702"	"MWP"	"Malacanthus plumieri"	"Sand tilefish"	"Matajuel blanc"	"Matajuelo blanco"	"(Bloch 1786)"	"Malacanthidae"	"PERCOIDEI"	1
"33"	"1701800101"	"AKE"	"Anisochromis kenyae"				"Smith 1954"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701800201"	"BMS"	"Blennodesmus scapularis"				"Günther 1872"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701800301"	"CDB"	"Chlidichthys bibulus"	"Nosey dottyback"			"(Smith 1954)"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701800401"	"CGC"	"Congrogadus amplimaculatus"				"(Winterbottom 1980)"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701800501"	"CFR"	"Cypho purpurascens"	"Oblique-lined dottyback"			"(De Vis 1884)"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701800601"	"HDC"	"Halidesmus coccus"				"Winterbottom & Randall 1994"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701800701"	"HMH"	"Halimuraena hexagonata"				"Smith 1952"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701800801"	"HMS"	"Halimuraenoides isostigma"				"Maugé & Bardach 1985"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701800901"	"HLE"	"Haliophis aethiopus"				"Winterbottom 1985"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701801001"	"LCF"	"Labracinus cyclophthalmus"	"Fire-tail devil"			"(Müller & Troschel 1849)"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701801101"	"NLL"	"Natalichthys leptus"	"Pencil snakelet"			"Winterbottom 1980"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701801201"	"PVA"	"Pseudochromis aldabraensis"	"Orange dottyback"			"Bauchot-Boutin 1958"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701801202"	"PVU"	"Pseudochromis olivaceus"	"Olive dottyback"			"Rüppell 1835"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701801203"	"UAN"	"Pseudochromis caudalis"				"Boulenger 1898"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701801204"	"UAO"	"Pseudochromis dutoiti"	"Dutoiti"			"Smith 1955"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701801205"	"UAP"	"Pseudochromis linda"	"Yellowtail dottyback"			"Randall & Stanaland 1989"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701801206"	"UAR"	"Pseudochromis nigrovittatus"	"Blackstripe dottyback"			"Boulenger 1897"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701801207"	"UAT"	"Pseudochromis persicus"	"Bluespotted dottyback"			"Murray 1887"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701801301"	"PLW"	"Pseudoplesiops howensis"				"Allen 1987"	"Pseudochromidae"	"PERCOIDEI"	0
"33"	"1701801401"	"RSU"	"Rusichthys plesiomorphus"				"Winterbottom 1979"	"Pseudochromidae"	"PERCOIDEI"	0
"37"	"1701916502"	"TRF"	"Lactarius lactarius"	"False trevally"	"Péliau chanos"	"Pagapa"	"(Bloch & Schneider 1801)"	"Lactariidae"	"PERCOIDEI"	1
"37"	"1702021301"	"BLU"	"Pomatomus saltatrix"	"Bluefish"	"Tassergal"	"Anjova"	"(Linnaeus 1766)"	"Pomatomidae"	"PERCOIDEI"	1
"34"	"1702123201"	"OBS"	"Scombrops boops"	"Gnomefish"			"(Houttuyn 1782)"	"Scombropidae"	"PERCOIDEI"	0
"37"	"1702222101"	"CBA"	"Rachycentron canadum"	"Cobia"	"Mafou"	"Cobia"	"(Linnaeus 1766)"	"Rachycentridae"	"PERCOIDEI"	1
"37"	"1702300101"	"LSJ"	"Alepes djedaba"	"Shrimp scad"	"Sélar subari"	"Jurel subarí"	"(Forsskål 1775)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300102"	"LSN"	"Alepes melanoptera"	"Blackfin scad"	"Sélar aile noire"	"Jurel alinegro"	"Swainson 1839"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702300103"	"LSV"	"Alepes vari"	"Herring scad"	"Sélar harengule"	"Jurel arenque"	"(Cuvier 1833)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702300104"	"JWY"	"Alepes kleinii"	"Razorbelly scad"	"Comète ruban"	"Macarela bandoneada"	"(Bloch 1793)"	"Carangidae"	"PERCOIDEI"	0
"37"	"17023001XX"	"LVX"	"Alepes spp"					"Carangidae"	"PERCOIDEI"	0
"37"	"1702300201"	"TUM"	"Atule mate"	"Yellowtail scad"	"Sélar queue jaune"	"Jurel rabo amarillo"	"(Cuvier 1833)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300401"	"HOM"	"Trachurus trachurus"	"Atlantic horse mackerel"	"Chinchard d'Europe"	"Jurel"	"(Linnaeus 1758)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300402"	"JAA"	"Trachurus picturatus"	"Blue jack mackerel"	"Chinchard du large"	"Jurel de altura(=Chicharro)"	"(Bowdich 1825)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300403"	"JJM"	"Trachurus japonicus"	"Japanese jack mackerel"	"Chinchard du Japon"	"Jurel japonés"	"(Temminck & Schlegel 1844)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300405"	"CJM"	"Trachurus murphyi"	"Chilean jack mackerel"	"Chinchard du Chili"	"Jurel chileno"	"Nichols 1920"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300406"	"PJM"	"Trachurus symmetricus"	"Pacific jack mackerel"	"Chinchard gros yeux"	"Chicharro ojotón"	"(Ayres 1855)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300408"	"HMM"	"Trachurus mediterraneus"	"Mediterranean horse mackerel"	"Chinchard à queue jaune"	"Jurel mediterráneo"	"(Steindachner 1868)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300411"	"RSC"	"Trachurus lathami"	"Rough scad"	"Chinchard frappeur"	"Chicharro garretón"	"Nichols 1920"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300413"	"HMC"	"Trachurus capensis"	"Cape horse mackerel"	"Chinchard du Cap"	"Jurel del Cabo"	"Castelnau 1861"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300414"	"HMZ"	"Trachurus trecae"	"Cunene horse mackerel"	"Chinchard du Cunène"	"Jurel de Cunene"	"Cadenat 1950"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300415"	"HMG"	"Trachurus declivis"	"Greenback horse mackerel"	"Chinchard dos vert"	"Jurel verde"	"(Jenyns 1841)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702300416"	"TUD"	"Trachurus delagoa"	"African scad"	"Chinchard galati"	"Jurel galati"	"Nekrasov 1970"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702300417"	"TUJ"	"Trachurus indicus"	"Arabian scad"	"Chinchard d'Arabie"	"Jurel arábigo"	"Necrasov 1966"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702300418"	"TUZ"	"Trachurus novaezelandiae"	"Yellowtail horse mackerel"			"(Richardson 1843)"	"Carangidae"	"PERCOIDEI"	0
"37"	"17023004XX"	"JAX"	"Trachurus spp"	"Jack and horse mackerels nei"	"Chinchards noirs nca"	"Jureles nep"		"Carangidae"	"PERCOIDEI"	1
"37"	"1702301001"	"PBD"	"Pantolabus radiatus"	"Fringefin trevally"			"(Macleay 1881)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702301101"	"SXC"	"Pseudocaranx chilensis"	"Juan Fernandez trevally"	"Carangue chilienne"	"Pámpano chileno"	"(Guichenot 1848)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702301102"	"SXW"	"Pseudocaranx wrighti"	"Skipjack trevally"			"(Whitley 1931)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702301127"	"TRZ"	"Pseudocaranx dentex"	"White trevally"	"Carangue dentue"	"Jurel dentón"	"(Bloch & Schneider 1801)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304301"	"WEC"	"Decapterus punctatus"	"Round scad"	"Comète quiaquia"	"Macarela chuparaco(=Surela)"	"(Cuvier 1829)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304302"	"DCK"	"Decapterus kurroides"	"Redtail scad"	"Comète maouane"	"Macarela maouana"	"Bleeker 1855"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304303"	"DCC"	"Decapterus macrosoma"	"Shortfin scad"	"Comète fine"	"Macarela alicorta"	"Bleeker 1851"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304304"	"DCD"	"Decapterus muroadsi"	"Amberstripe scad"			"(Temminck & Schlegel 1844)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304307"	"RSA"	"Decapterus maruadsi"	"Japanese scad"	"Comète japonaise"	"Macarela japonesa"	"(Temminck & Schlegel 1844)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304308"	"RUS"	"Decapterus russelli"	"Indian scad"	"Comète indienne"	"Macarela índica"	"(Rüppell 1830)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304309"	"DCT"	"Decapterus tabl"	"Roughear scad"	"Comète queue rouge"	"Macarela rabo colorado"	"Berry 1968"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304311"	"MSD"	"Decapterus macarellus"	"Mackerel scad"	"Comète maquereau"	"Macarela caballa"	"(Cuvier 1833)"	"Carangidae"	"PERCOIDEI"	0
"37"	"17023043XX"	"SDX"	"Decapterus spp"	"Scads nei"	"Comètes nca"	"Macarelas nep"		"Carangidae"	"PERCOIDEI"	1
"37"	"1702304401"	"CXT"	"Caranx bucculentus"	"Bluespotted trevally"			"Alleyne & Macleay 1877"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304402"	"NXC"	"Caranx caballus"	"Green jack"	"Carangue verte"	"Jurel bonito"	"Günther 1868"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304403"	"NXN"	"Caranx caninus"	"Pacific crevalle jack"			"Günther 1867"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304404"	"NXH"	"Caranx heberi"	"Blacktip trevally"			"(Bennett 1830)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304405"	"NXI"	"Caranx ignobilis"	"Giant trevally"	"Carangue têtue"	"Jurel gigante"	"(Forsskål 1775)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304406"	"NXL"	"Caranx latus"	"Horse-eye jack"			"Agassiz 1831"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304407"	"NXU"	"Caranx lugubris"	"Black jack"			"Poey 1860"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304408"	"NXM"	"Caranx melampygus"	"Bluefin trevally"	"Carangue aîle bleue"	"Jurel de aleta azul"	"Cuvier 1833"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304409"	"NXP"	"Caranx papuensis"	"Brassy trevally"			"Alleyne & MacLeay 1877"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304410"	"NXS"	"Caranx senegallus"	"Senegal jack"			"Cuvier 1833"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304411"	"CXS"	"Caranx sexfasciatus"	"Bigeye trevally"	"Carangue vorace"	"Jurel voráz"	"Quoy & Gaimard 1825"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304412"	"NXT"	"Caranx tille"	"Tille trevally"			"Cuvier 1833"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304426"	"RUB"	"Caranx crysos"	"Blue runner"	"Carangue coubali"	"Cojinúa negra"	"(Mitchill 1815)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304429"	"CVJ"	"Caranx hippos"	"Crevalle jack"	"Carangue crevalle"	"Jurel común"	"(Linnaeus 1766)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304431"	"CXR"	"Caranx ruber"	"Bar jack"	"Carangue comade"	"Cojinúa carbonera"	"(Bloch 1793)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304442"	"HMY"	"Caranx rhonchus"	"False scad"	"Comète coussut"	"Macarela real"	"Geoffroy St. Hilaire 1817"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304445"	"NBR"	"Caranx bartholomaei"	"Yellow jack"	"Carangue grasse"	"Cojinua amarilla"	"Cuvier 1833"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304448"	"WFF"	"Caranx fischeri"	"Longfin crevalle jack"	"Carangue de Fischer"	"Jurel de Fischer"	"Smith-Vaniz & Carpenter 2006"	"Carangidae"	"PERCOIDEI"	0
"37"	"17023044XX"	"TRE"	"Caranx spp"	"Jacks, crevalles nei"	"Chinchards, carangues nca"	"Jureles, pámpanos nep"		"Carangidae"	"PERCOIDEI"	1
"37"	"1702304604"	"MOA"	"Selene setapinnis"	"Atlantic moonfish"	"Musso atlantique"	"Jorobado lamparosa"	"(Mitchill 1815)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304605"	"LUK"	"Selene dorsalis"	"African moonfish"	"Musso africain"	"Jorobado africano"	"(Gill 1863)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304606"	"LNV"	"Selene brevoortii"	"Hairfin lookdown"	"Musso corcovade"	"Jorobado antena"	"(Gill 1863)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304607"	"LNW"	"Selene browni"	"Caribbean moonfish"			"Spix & Agassiz 1829-31"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304608"	"LNO"	"Selene orstedii"	"Mexican moonfish"			"Lütken 1880"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304609"	"LNP"	"Selene peruviana"	"Peruvian moonfish"	"Musso pacifique"	"Jorobado espejo"	"(Guichenot 1866)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304610"	"LNM"	"Selene vomer"	"Lookdown"	"Musso panache"	"Jorobado de penacho"	"(Linnaeus 1758)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304701"	"POO"	"Trachinotus blochii"	"Snubnose pompano"	"Pompaneau lune"	"Pámpano lunero"	"(Lacépède 1801)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304703"	"POM"	"Trachinotus carolinus"	"Florida pompano"	"Pompaneau sole"	"Pámpano amarillo"	"(Linnaeus 1766)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304706"	"POP"	"Trachinotus ovatus"	"Pompano"	"Palomine"	"Pámpano blanco"	"(Linnaeus 1758)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304707"	"PPL"	"Trachinotus goodei"	"Great pompano"	"Pompaneau guatie"	"Palometa(=Pámpano listado)"	"Jordan & Evermann 1896"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304710"	"TCI"	"Trachinotus africanus"	"Southern pompano"	"Pompaneau africain"	"Pámpano africano"	"Smith 1967"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304711"	"TCK"	"Trachinotus anak"	"Oyster pompano"			"Ogilby 1909"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304712"	"TBA"	"Trachinotus baillonii"	"Small spotted dart"	"Pompaneau muscadin"	"Pámpano abotonado"	"(Lacépède 1801)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304713"	"TCO"	"Trachinotus botla"	"Largespotted dart"	"Pompaneau pierrot"	"Pámpano pastilla"	"(Shaw 1803)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304714"	"TCN"	"Trachinotus cayennensis"	"Cayenne pompano"	"Pompaneau cordonnier"	"Pámpano zapatero"	"Cuvier 1832"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304715"	"TCP"	"Trachinotus coppingeri"	"Swallowtail dart"			"Günther 1884"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304716"	"TNF"	"Trachinotus falcatus"	"Permit"	"Pompaneau plume"	"Pámpano palometa"	"(Linnaeus 1758)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304717"	"TOG"	"Trachinotus goreensis"	"Longfin pompano"	"Pompaneau tacheté"	"Pámpano cojonovo"	"Cuvier 1832"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304718"	"TON"	"Trachinotus kennedyi"	"Blackblotch pompano"	"Pompaneau argenté"	"Mero pámpano"	"Steindachner 1876"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304719"	"TOI"	"Trachinotus marginatus"	"Plata pompano"	"Pompaneau du Plate"	"Pámpano de la Plata"	"Cuvier 1832"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304720"	"TOO"	"Trachinotus maxillosus"	"Guinean pompano"	"Pompaneau chévron"	"Pámpano galonero"	"Cuvier 1832"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304721"	"TUK"	"Trachinotus mookalee"	"Indian pompano"	"Pompaneau indien"	"Pámpano índico"	"Cuvier 1832"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304722"	"TAP"	"Trachinotus paitensis"	"Paloma pompano"	"Pompaneau colombe"	"Pámpano paloma"	"Cuvier 1832"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304723"	"TUH"	"Trachinotus rhodopus"	"Gafftopsail pompano"	"Pompaneau fin"	"Pámpano fino"	"(Gill 1863)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304724"	"TUE"	"Trachinotus stilbe"	"Steel pompano"	"Pompaneau éclatant"	"Pámpano acerado"	"(Jordan & McGregor 1899)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304725"	"TIE"	"Trachinotus teraia"	"Shortfin pompano"	"Pompaneau né-bé"	"Pámpano terayo"	"Cuvier 1832"	"Carangidae"	"PERCOIDEI"	0
"37"	"17023047XX"	"POX"	"Trachinotus spp"	"Pompanos nei"	"Pompaneaux nca"	"Pámpanos(=Palometas) nep"		"Carangidae"	"PERCOIDEI"	1
"37"	"1702304801"	"AMB"	"Seriola dumerili"	"Greater amberjack"	"Sériole couronnée"	"Pez de limón"	"(Risso 1810)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304802"	"AMJ"	"Seriola quinqueradiata"	"Japanese amberjack"	"Sériole du Japon"	"Medregal del Japón"	"Temminck & Schlegel 1845"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304806"	"YTC"	"Seriola lalandi"	"Yellowtail amberjack"	"Sériole chicard"	"Medregal rabo amarillo"	"Valenciennes 1833"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304809"	"RLR"	"Seriola carpenteri"	"Guinean amberjack"	"Sériole guinéenne"	"Medregal de Guinea"	"Mather 1971"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304811"	"RLF"	"Seriola fasciata"	"Lesser amberjack"	"Sériole babiane"	"Medregal listado"	"(Bloch 1793)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304812"	"RLH"	"Seriola hippos"	"Samson fish"			"Günther 1876"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304813"	"RLN"	"Seriola peruana"	"Fortune jack"	"Sériole bijou"	"Medregal fortuno"	"Steindachner 1881"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304814"	"YTL"	"Seriola rivoliana"	"Longfin yellowtail"	"Sériole limon"	"Medregal limón"	"Valenciennes 1833"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304815"	"RLZ"	"Seriola zonata"	"Banded rudderfish"	"Sériole guaimèque"	"Medregal guaimeque"	"(Mitchill 1815)"	"Carangidae"	"PERCOIDEI"	1
"37"	"17023048XX"	"AMX"	"Seriola spp"	"Amberjacks nei"	"Sérioles nca"	"Medregales nep"		"Carangidae"	"PERCOIDEI"	1
"37"	"1702304901"	"OLT"	"Oligoplites altus"	"Longjaw leatherjacket"	"Sauteur pelon"	"Zapatero sierrita"	"(Günther 1868)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304902"	"OLP"	"Oligoplites palometa"	"Maracaibo leatherjacket"	"Sauteur palomette"	"Zapatero palometa"	"(Cuvier 1832)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304903"	"OLG"	"Oligoplites refulgens"	"Shortjaw leatherjacket"	"Sapater violine"	"Zapatero raspa balsa"	"Gilbert & Starks 1904"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702304904"	"OLS"	"Oligoplites saliens"	"Castin leatherjacket"	"Sauteur castin"	"Zapatero castín"	"(Bloch 1793)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702304905"	"OLI"	"Oligoplites saurus"	"Leatherjacket"	"Sauteur cuir"	"Zapatero sietecueros"	"(Bloch & Schneider 1801)"	"Carangidae"	"PERCOIDEI"	0
"37"	"17023049XX"	"OXQ"	"Oligoplites spp"	"Leatherjackets nei"				"Carangidae"	"PERCOIDEI"	0
"37"	"1702305001"	"NAU"	"Naucrates ductor"	"Pilotfish"	"Poisson pilote"	"Pez piloto"	"(Linnaeus 1758)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702306001"	"ULU"	"Ulua aurochs"	"Silvermouth trevally"			"(Ogilby 1915)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702306002"	"ULE"	"Ulua mentalis"	"Longrakered trevally"			"(Cuvier 1833)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702307202"	"LEE"	"Lichia amia"	"Leerfish"	"Liche"	"Palometón"	"(Linnaeus 1758)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702309003"	"ALA"	"Alectis alexandrinus"	"Alexandria pompano"	"Cordonnier bossu"	"Jurel de Alejandría"	"(Geoffroy St. Hilaire 1817)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702309004"	"LIJ"	"Alectis ciliaris"	"African pompano"	"Cordonnier fil"	"Pámpano de hebra"	"(Bloch 1787)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702309005"	"LTD"	"Alectis indicus"	"Indian threadfish"	"Cordonnier plume"	"Pámpano de pluma"	"(Rüppell 1830)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702309901"	"POB"	"Parastromateus niger"	"Black pomfret"	"Castagnoline noire"	"Palometa negra"	"(Bloch 1795)"	"Carangidae"	"PERCOIDEI"	1
"37"	"1702310901"	"TUP"	"Atropus atropos"	"Cleftbelly trevally"			"(Bloch & Schneider 1801)"	"Carangidae"	"PERCOIDEI"	0
"37"	"1702311401"	"NGR"	"Carangoides armatus"	"Longfin trevally"			"(Rüppell 1830)"	"Carangidae"	"PERCOIDEI"	0
